sa4_code,anzsco4_code,anzsco4_name,sa4_name,state,extraction_date,prediction
702,2513,Occupational and Environmental Health Professionals,Northern Territory - Outback,Northern Territory,1/08/2020,131
702,2515,Pharmacists,Northern Territory - Outback,Northern Territory,1/08/2020,75
702,2519,Other Health Diagnostic and Promotion Professionals,Northern Territory - Outback,Northern Territory,1/08/2020,144
702,2531,General Practitioners and Resident Medical Officers,Northern Territory - Outback,Northern Territory,1/08/2020,374
702,2541,Midwives,Northern Territory - Outback,Northern Territory,1/08/2020,211
702,2543,Nurse Managers,Northern Territory - Outback,Northern Territory,1/08/2020,165
702,2544,Registered Nurses,Northern Territory - Outback,Northern Territory,1/08/2020,1509
702,2613,Software and Applications Programmers,Northern Territory - Outback,Northern Territory,1/08/2020,271
702,2621,"Database and Systems Administrators, and ICT Security Specialists",Northern Territory - Outback,Northern Territory,1/08/2020,459
702,2631,Computer Network Professionals,Northern Territory - Outback,Northern Territory,1/08/2020,192
702,2721,Counsellors,Northern Territory - Outback,Northern Territory,1/08/2020,497
702,2722,Ministers of Religion,Northern Territory - Outback,Northern Territory,1/08/2020,253
702,2724,Social Professionals,Northern Territory - Outback,Northern Territory,1/08/2020,117
702,2725,Social Workers,Northern Territory - Outback,Northern Territory,1/08/2020,300
702,3112,Medical Technicians,Northern Territory - Outback,Northern Territory,1/08/2020,394
702,3121,"Architectural, Building and Surveying Technicians",Northern Territory - Outback,Northern Territory,1/08/2020,214
702,3129,Other Building and Engineering Technicians,Northern Territory - Outback,Northern Territory,1/08/2020,163
702,3131,ICT Support Technicians,Northern Territory - Outback,Northern Territory,1/08/2020,203
702,3212,Motor Mechanics,Northern Territory - Outback,Northern Territory,1/08/2020,551
702,3232,Metal Fitters and Machinists,Northern Territory - Outback,Northern Territory,1/08/2020,251
702,3312,Carpenters and Joiners,Northern Territory - Outback,Northern Territory,1/08/2020,342
702,3322,Painting Trades Workers,Northern Territory - Outback,Northern Territory,1/08/2020,151
702,3341,Plumbers,Northern Territory - Outback,Northern Territory,1/08/2020,498
702,3411,Electricians,Northern Territory - Outback,Northern Territory,1/08/2020,706
702,3421,Airconditioning and Refrigeration Mechanics,Northern Territory - Outback,Northern Territory,1/08/2020,176
702,3423,Electronics Trades Workers,Northern Territory - Outback,Northern Territory,1/08/2020,214
702,3424,Telecommunications Trades Workers,Northern Territory - Outback,Northern Territory,1/08/2020,117
702,3511,Bakers and Pastrycooks,Northern Territory - Outback,Northern Territory,1/08/2020,343
702,3512,Butchers and Smallgoods Makers,Northern Territory - Outback,Northern Territory,1/08/2020,247
702,3513,Chefs,Northern Territory - Outback,Northern Territory,1/08/2020,225
702,3514,Cooks,Northern Territory - Outback,Northern Territory,1/08/2020,603
702,3611,Animal Attendants and Trainers,Northern Territory - Outback,Northern Territory,1/08/2020,160
702,3622,Gardeners,Northern Territory - Outback,Northern Territory,1/08/2020,433
702,3623,Greenkeepers,Northern Territory - Outback,Northern Territory,1/08/2020,303
702,3911,Hairdressers,Northern Territory - Outback,Northern Territory,1/08/2020,128
702,3992,"Chemical, Gas, Petroleum and Power Generation Plant Operators",Northern Territory - Outback,Northern Territory,1/08/2020,145
702,4111,Ambulance Officers and Paramedics,Northern Territory - Outback,Northern Territory,1/08/2020,305
702,4115,Indigenous Health Workers,Northern Territory - Outback,Northern Territory,1/08/2020,179
702,4117,Welfare Support Workers,Northern Territory - Outback,Northern Territory,1/08/2020,1484
702,4211,Child Carers,Northern Territory - Outback,Northern Territory,1/08/2020,1573
702,4221,Education Aides,Northern Territory - Outback,Northern Territory,1/08/2020,1400
702,4231,Aged and Disabled Carers,Northern Territory - Outback,Northern Territory,1/08/2020,1020
702,4233,Nursing Support and Personal Care Workers,Northern Territory - Outback,Northern Territory,1/08/2020,205
702,4234,Special Care Workers,Northern Territory - Outback,Northern Territory,1/08/2020,145
702,4311,Bar Attendants and Baristas,Northern Territory - Outback,Northern Territory,1/08/2020,197
702,4312,Cafe Workers,Northern Territory - Outback,Northern Territory,1/08/2020,238
702,4314,Hotel Service Managers,Northern Territory - Outback,Northern Territory,1/08/2020,116
702,4315,Waiters,Northern Territory - Outback,Northern Territory,1/08/2020,182
702,4412,Fire and Emergency Workers,Northern Territory - Outback,Northern Territory,1/08/2020,134
702,4421,Prison Officers,Northern Territory - Outback,Northern Territory,1/08/2020,150
702,4422,Security Officers and Guards,Northern Territory - Outback,Northern Territory,1/08/2020,636
702,4514,"Gallery, Museum and Tour Guides",Northern Territory - Outback,Northern Territory,1/08/2020,242
702,4516,Tourism and Travel Advisers,Northern Territory - Outback,Northern Territory,1/08/2020,168
702,4518,Other Personal Service Workers,Northern Territory - Outback,Northern Territory,1/08/2020,124
702,5111,"Contract, Program and Project Administrators",Northern Territory - Outback,Northern Territory,1/08/2020,940
702,5121,Office Managers,Northern Territory - Outback,Northern Territory,1/08/2020,957
702,5122,Practice Managers,Northern Territory - Outback,Northern Territory,1/08/2020,128
702,5211,Personal Assistants,Northern Territory - Outback,Northern Territory,1/08/2020,117
702,5212,Secretaries,Northern Territory - Outback,Northern Territory,1/08/2020,155
702,5311,General Clerks,Northern Territory - Outback,Northern Territory,1/08/2020,1035
702,5321,Keyboard Operators,Northern Territory - Outback,Northern Territory,1/08/2020,181
702,5412,Information Officers,Northern Territory - Outback,Northern Territory,1/08/2020,350
702,5421,Receptionists,Northern Territory - Outback,Northern Territory,1/08/2020,1147
702,5511,Accounting Clerks,Northern Territory - Outback,Northern Territory,1/08/2020,283
702,5512,Bookkeepers,Northern Territory - Outback,Northern Territory,1/08/2020,345
702,5513,Payroll Clerks,Northern Territory - Outback,Northern Territory,1/08/2020,111
702,5521,Bank Workers,Northern Territory - Outback,Northern Territory,1/08/2020,266
702,5612,Couriers and Postal Deliverers,Northern Territory - Outback,Northern Territory,1/08/2020,129
702,5613,Filing and Registry Clerks,Northern Territory - Outback,Northern Territory,1/08/2020,319
702,5911,Purchasing and Supply Logistics Clerks,Northern Territory - Outback,Northern Territory,1/08/2020,139
702,5912,Transport and Despatch Clerks,Northern Territory - Outback,Northern Territory,1/08/2020,263
702,5992,Court and Legal Clerks,Northern Territory - Outback,Northern Territory,1/08/2020,146
702,5995,Inspectors and Regulatory Officers,Northern Territory - Outback,Northern Territory,1/08/2020,497
702,5999,Other Miscellaneous Clerical and Administrative Workers,Northern Territory - Outback,Northern Territory,1/08/2020,234
702,6111,"Auctioneers, and Stock and Station Agents",Northern Territory - Outback,Northern Territory,1/08/2020,112
702,6113,Sales Representatives,Northern Territory - Outback,Northern Territory,1/08/2020,190
702,6121,Real Estate Sales Agents,Northern Territory - Outback,Northern Territory,1/08/2020,215
702,6211,Sales Assistants (General),Northern Territory - Outback,Northern Territory,1/08/2020,1117
702,6212,ICT Sales Assistants,Northern Territory - Outback,Northern Territory,1/08/2020,169
702,6213,Motor Vehicle and Vehicle Parts Salespersons,Northern Territory - Outback,Northern Territory,1/08/2020,112
702,6214,Pharmacy Sales Assistants,Northern Territory - Outback,Northern Territory,1/08/2020,249
702,6215,Retail Supervisors,Northern Territory - Outback,Northern Territory,1/08/2020,134
702,6311,Checkout Operators and Office Cashiers,Northern Territory - Outback,Northern Territory,1/08/2020,757
702,6394,Ticket Salespersons,Northern Territory - Outback,Northern Territory,1/08/2020,134
702,7122,"Drillers, Miners and Shot Firers",Northern Territory - Outback,Northern Territory,1/08/2020,185
702,7123,Engineering Production Workers,Northern Territory - Outback,Northern Territory,1/08/2020,104
702,7129,Other Stationary Plant Operators,Northern Territory - Outback,Northern Territory,1/08/2020,165
702,7212,Earthmoving Plant Operators,Northern Territory - Outback,Northern Territory,1/08/2020,361
702,7219,Other Mobile Plant Operators,Northern Territory - Outback,Northern Territory,1/08/2020,316
702,7311,Automobile Drivers,Northern Territory - Outback,Northern Territory,1/08/2020,275
702,7312,Bus and Coach Drivers,Northern Territory - Outback,Northern Territory,1/08/2020,127
702,7313,Train and Tram Drivers,Northern Territory - Outback,Northern Territory,1/08/2020,146
702,7321,Delivery Drivers,Northern Territory - Outback,Northern Territory,1/08/2020,132
702,7331,Truck Drivers,Northern Territory - Outback,Northern Territory,1/08/2020,352
702,7411,Storepersons,Northern Territory - Outback,Northern Territory,1/08/2020,285
702,8111,Car Detailers,Northern Territory - Outback,Northern Territory,1/08/2020,121
702,8112,Commercial Cleaners,Northern Territory - Outback,Northern Territory,1/08/2020,831
702,8113,Domestic Cleaners,Northern Territory - Outback,Northern Territory,1/08/2020,270
702,8114,Housekeepers,Northern Territory - Outback,Northern Territory,1/08/2020,170
702,8115,Laundry Workers,Northern Territory - Outback,Northern Territory,1/08/2020,109
702,8116,Other Cleaners,Northern Territory - Outback,Northern Territory,1/08/2020,304
702,8211,Building and Plumbing Labourers,Northern Territory - Outback,Northern Territory,1/08/2020,321
702,8212,Concreters,Northern Territory - Outback,Northern Territory,1/08/2020,104
702,8213,Fencers,Northern Territory - Outback,Northern Territory,1/08/2020,138
702,8215,Paving and Surfacing Labourers,Northern Territory - Outback,Northern Territory,1/08/2020,301
702,8219,Other Construction and Mining Labourers,Northern Territory - Outback,Northern Territory,1/08/2020,151
702,8412,Crop Farm Workers,Northern Territory - Outback,Northern Territory,1/08/2020,318
702,8414,Garden and Nursery Labourers,Northern Territory - Outback,Northern Territory,1/08/2020,642
702,8415,Livestock Farm Workers,Northern Territory - Outback,Northern Territory,1/08/2020,250
702,8419,"Other Farm, Forestry and Garden Workers",Northern Territory - Outback,Northern Territory,1/08/2020,125
702,8511,Fast Food Cooks,Northern Territory - Outback,Northern Territory,1/08/2020,93
702,8513,Kitchenhands,Northern Territory - Outback,Northern Territory,1/08/2020,387
702,8912,Shelf Fillers,Northern Territory - Outback,Northern Territory,1/08/2020,537
702,8991,Caretakers,Northern Territory - Outback,Northern Territory,1/08/2020,124
702,8993,Handypersons,Northern Territory - Outback,Northern Territory,1/08/2020,515
702,8994,Motor Vehicle Parts and Accessories Fitters,Northern Territory - Outback,Northern Territory,1/08/2020,126
702,8996,Recycling and Rubbish Collectors,Northern Territory - Outback,Northern Territory,1/08/2020,179
702,8999,Other Miscellaneous Labourers,Northern Territory - Outback,Northern Territory,1/08/2020,181
701,1111,Chief Executives and Managing Directors,Darwin,Northern Territory,1/09/2020,420
701,1112,General Managers,Darwin,Northern Territory,1/09/2020,585
701,1113,Legislators,Darwin,Northern Territory,1/09/2020,89
701,1212,Crop Farmers,Darwin,Northern Territory,1/09/2020,188
701,1311,"Advertising, Public Relations and Sales Managers",Darwin,Northern Territory,1/09/2020,520
701,1321,Corporate Services Managers,Darwin,Northern Territory,1/09/2020,106
701,1323,Human Resource Managers,Darwin,Northern Territory,1/09/2020,299
701,1324,Policy and Planning Managers,Darwin,Northern Territory,1/09/2020,221
701,1325,Research and Development Managers,Darwin,Northern Territory,1/09/2020,155
701,1331,Construction Managers,Darwin,Northern Territory,1/09/2020,765
701,1332,Engineering Managers,Darwin,Northern Territory,1/09/2020,222
701,1333,"Importers, Exporters and Wholesalers",Darwin,Northern Territory,1/09/2020,148
701,1334,Manufacturers,Darwin,Northern Territory,1/09/2020,104
701,1335,Production Managers,Darwin,Northern Territory,1/09/2020,102
701,1341,Child Care Centre Managers,Darwin,Northern Territory,1/09/2020,91
701,1342,Health and Welfare Services Managers,Darwin,Northern Territory,1/09/2020,342
701,1344,Other Education Managers,Darwin,Northern Territory,1/09/2020,304
701,1351,ICT Managers,Darwin,Northern Territory,1/09/2020,137
701,1399,Other Specialist Managers,Darwin,Northern Territory,1/09/2020,726
701,1411,Cafe and Restaurant Managers,Darwin,Northern Territory,1/09/2020,640
701,1413,Hotel and Motel Managers,Darwin,Northern Territory,1/09/2020,129
701,1414,Licensed Club Managers,Darwin,Northern Territory,1/09/2020,108
701,1419,Other Accommodation and Hospitality Managers,Darwin,Northern Territory,1/09/2020,81
701,1421,Retail Managers,Darwin,Northern Territory,1/09/2020,1727
701,1491,"Amusement, Fitness and Sports Centre Managers",Darwin,Northern Territory,1/09/2020,117
701,1492,Call or Contact Centre and Customer Service Managers,Darwin,Northern Territory,1/09/2020,129
701,1493,Conference and Event Organisers,Darwin,Northern Territory,1/09/2020,234
701,1494,Transport Services Managers,Darwin,Northern Territory,1/09/2020,119
701,1499,"Other Hospitality, Retail and Service Managers",Darwin,Northern Territory,1/09/2020,517
701,2112,Music Professionals,Darwin,Northern Territory,1/09/2020,167
701,2113,Photographers,Darwin,Northern Territory,1/09/2020,98
701,2114,Visual Arts and Crafts Professionals,Darwin,Northern Territory,1/09/2020,123
701,2121,"Artistic Directors, and Media Producers and Presenters",Darwin,Northern Territory,1/09/2020,96
701,2124,Journalists and Other Writers,Darwin,Northern Territory,1/09/2020,124
701,2211,Accountants,Darwin,Northern Territory,1/09/2020,959
701,2212,"Auditors, Company Secretaries and Corporate Treasurers",Darwin,Northern Territory,1/09/2020,179
701,2222,Financial Dealers,Darwin,Northern Territory,1/09/2020,54
701,2223,Financial Investment Advisers and Managers,Darwin,Northern Territory,1/09/2020,169
701,2231,Human Resource Professionals,Darwin,Northern Territory,1/09/2020,572
701,2232,ICT Trainers,Darwin,Northern Territory,1/09/2020,89
701,2233,Training and Development Professionals,Darwin,Northern Territory,1/09/2020,205
701,2241,"Actuaries, Mathematicians and Statisticians",Darwin,Northern Territory,1/09/2020,81
701,2244,Intelligence and Policy Analysts,Darwin,Northern Territory,1/09/2020,268
701,2245,Land Economists and Valuers,Darwin,Northern Territory,1/09/2020,110
701,2246,Librarians,Darwin,Northern Territory,1/09/2020,92
701,2247,Management and Organisation Analysts,Darwin,Northern Territory,1/09/2020,239
701,2249,Other Information and Organisation Professionals,Darwin,Northern Territory,1/09/2020,415
701,2251,Advertising and Marketing Professionals,Darwin,Northern Territory,1/09/2020,167
701,2252,ICT Sales Professionals,Darwin,Northern Territory,1/09/2020,188
